CID,用户名,评论时间,评论地点,评论内容,评论点赞数,评论数量
7443112359592231743,哥布林,2024-12-01 00:37:35,山西,六国被灭都是如此,0,0
7443074295906042634,涂山狗和老曼,2024-11-30 22:09:43,山东,所以要考公[呲牙],0,0
7443073498019267388,思恋,2024-11-30 22:06:37,广东,个人认为必须得有松紧有度，一起一伏不可分离，今春加了大米明春降小麦，所有产品都要调控取到平衡不能一成不变那样才能周而不止各行不息。,0,0
7443052422992790331,星火燎原,2024-11-30 20:44:51,湖南,都是在人性的欲望中周旋！,0,0
7443037868504990522,行者,2024-11-30 19:48:20,江苏,手中没有众生平等器，面临危害无抵抗力,0,0
7443031152510616371,熊熊就是熊熊啊,2024-11-30 19:22:17,辽宁,[赞][赞][赞],0,0
7443025756009628425,带着mortal看世界,2024-11-30 19:01:21,北京,[思考]因为管理者是人，人就趋利。,0,0
7443017043279086393,成家立业,2024-11-30 18:27:33,浙江,金钱为圣，众生平等[赞]！,0,0
7443011173496144652,汽车风云,2024-11-30 18:04:45,山东,说白了，老鼠屎坏了一锅粥，应该持续铲除劣根的人！,0,0
7443007636708623164,H99,2024-11-30 17:51:02,江苏,就是不能给吃饱，也不能太饿,0,0
7443003161584386842,共产主义路漫漫之中华文明,2024-11-30 17:33:43,江苏,可能只有我懂，前世三千年前,0,0
7442991417193448251,iamveryfine,2024-11-30 16:48:08,IP未知,所以，被秦始皇统一了。,0,0
7442981340620915482,西乡县广华科技,2024-11-30 16:09:02,北京,背离了违背为人民服务的初心，所以天下大乱,0,0
7442981256462385935,用户5105514122800,2024-11-30 16:08:45,江苏,老子持刀打劫那一段笑死人了[大笑],0,0
7442965285139465011,用户3379953184992,2024-11-30 15:06:43,山西,权利只向权利的来源负责,0,0
7442953916306228018,涂图,2024-11-30 14:22:37,湖北,人性本恶,0,0
7442950949142954761,我好饿呀,2024-11-30 14:11:06,山西,人性本恶,0,0
7442940838763692810,混元自在,2024-11-30 13:31:49,重庆,务实的理想主义者。,0,0
7442937231231697722,龙爷,2024-11-30 13:17:53,四川,有雷霆手段才能行菩萨的善心肠。,0,0
7442922481436050233,前行者,2024-11-30 12:20:35,湖北,自古天可测海可量唯人心不可信。,0,0
7442919029729395515,洪炉点雪,2024-11-30 12:07:12,河南,养了懒人,0,0
7442888638173053732,￥无风的云￥,2024-11-30 10:09:22,河北,人性而已,0,0
7442879179701371685,LEIZ-磊子,2024-11-30 10:02:52,山东,农夫与蛇,0,0
7442885393274340134,用户8233271108402,2024-11-30 09:56:44,北京,[赞][赞][赞],0,0
7442861360801596200,冰淇淋终结者,2024-11-30 09:38:00,山东,屁股决定脑袋,0,0
7442870181204607753,cherry guan,2024-11-30 08:57:42,江苏,仁政不仁呗！没了藩王割据，但权力割据始终如一,0,0
7442865968630170378,益丰大药房  ～ 宜捷便利店,2024-11-30 08:41:21,湖南,官难当，好官更难当,0,0
7442857270315139859,龙哥,2024-11-30 08:07:38,湖北,所以制度,0,0
7442838318080361279,多次拒绝蔡依林,2024-11-30 06:54:10,河南,所以说在我是个老百姓的角度考虑所有的权贵全都该死[看],0,0
7442833167780807465,老李跑不快,2024-11-30 06:34:14,天津,老实人永远是韭菜，这是人性决定的,0,0
7442826974274290467,用户3953130164035,2024-11-30 06:10:14,上海,人性不能直视，狗不能喂的太饱，何况人,0,0
7442786411151377187,用户3672698795327,2024-11-30 03:33:10,上海,说啥呢。,0,0
7442734917149557538,你的姚,2024-11-30 00:12:53,陕西,仁政的基础是占百分之八十的底层人民被组织起来,0,0
7442733559145939748,春风十里💋,2024-11-30 00:07:33,浙江,社会是个循环 单一的仁力哪怕是再强 也只能段时间留住美好 但是却阻挡无法改变整个社会的运转,0,0
7442720873793258279,天香,2024-11-29 23:18:20,山东,三邪二满,0,0
7442712207861646089,憨憨刚哥,2024-11-29 22:44:39,新疆,商鞅变法才是彻底,0,0
7442712152346198822,想我、请抬头微笑,2024-11-29 22:44:26,辽宁,好,0,0
7442707775384503091,观生物,2024-11-29 22:27:27,安徽,"穷人的财富是      钱
富人的财富是     穷人",0,0
7442704554179183420,该账号被永久封禁,2024-11-29 22:14:54,上海,想下载[流泪],0,0
7442703552915768102,桶酒盒酒瓶酒,2024-11-29 22:11:04,山东,那怎么办,0,1
7442701267468665654,吉利汽车【富顺店】,2024-11-29 22:02:12,四川,[赞][赞][赞],0,0
7442687895121642278,平平,2024-11-29 21:10:18,重庆,是人性的弱点,0,0
7442682656591233826,dapeng,2024-11-29 20:49:58,广东,背景剧名是什么？,0,1
7442669299750421248,冷白白,2024-11-29 20:47:27,上海,因为人本身是欲望的生物，人类社会人类国家就是由欲望控制的，所以要治理人类首先要治理欲望,0,0
7442680829644358435,桐桐,2024-11-29 20:42:53,辽宁,文化入侵了？卡比们！      努力保护好自己！和自己家人国家！爱我们的祖国！[玫瑰][玫瑰][灵机一动][灵机一动][灵机一动],0,0
7442670072748180259,独行侠～(^з^)-☆,2024-11-29 20:01:09,福建,王和百姓之间是五花肉,0,0
7442668825722929972,宇,2024-11-29 19:56:19,陕西,呵呵呵呵呵呵[捂脸],0,0
7442658382500774707,刘然(刘成刚),2024-11-29 19:15:46,北京,现实生活，刀郎的（颠倒歌）有一定道理。但不是绝对[勾引][勾引][勾引],0,0
7442656344451269434,悟道得天真,2024-11-29 19:07:51,河北,[鼓掌][鼓掌][鼓掌]深刻领会,0,0
7442650623097635595,壹零,2024-11-29 18:45:40,北京,就是专权,0,0
7442649631944999730,八卦三,2024-11-29 18:41:47,黑龙江,舒服自己，也不亏呀一,0,0
7442649527389455131,八卦三,2024-11-29 18:41:24,黑龙江,所以呀不是真相，而是渠道信息渠道本身？可以说信息渠道左右真相,0,0
7442641550934754075,南关,2024-11-29 18:10:27,安徽,不是我杀的，我那天没看电视。,0,0
7442631597676135203,胤禛,2024-11-29 17:31:52,山东,法治最适人性。,0,0
7442630283177214731,神来之钱,2024-11-29 17:26:46,北京,东阿，就是东土大唐[害羞],0,0
7442626555153908492,🐟锦鲤🐟,2024-11-29 17:12:17,新疆,求上而居中，求中而居下,0,0
7442621222934545210,🌈🐯👄🐰🌹……当时只道是寻常,2024-11-29 16:51:35,陕西,[鼓掌][鼓掌][鼓掌]说的对,0,0
7442619630759346995,颿,2024-11-29 16:45:23,湖北,[赞][赞][赞],0,0
7442610116135879439,用户3940558363632,2024-11-29 16:08:29,江苏,难怪粮食价格这么低,0,0
7442606661821760271,相见恨晚,2024-11-29 15:55:08,吉林,你的仁政只让少数人获利[呲牙],0,0
7442604137362424591,时光倒带机,2024-11-29 15:45:21,天津,披着儒家文化的皮，实行的是残酷的剥削制度。,0,0
7442595709679584054,凌云,2024-11-29 15:12:37,福建,仁政不是烂仁,0,0
7442566800522920742,用户8456281125343,2024-11-29 13:20:23,青海,[赞][赞][赞][赞][赞][赞],0,0
7442560460618990371,.,2024-11-29 12:55:48,湖北,这就是个恶的世界，所以不是仁政的对错，在恶世界下，百姓受苦受难是正常的，因为老百姓心里有的也是恶，大恶吃小恶也是一种道。但大变革是一种规律，推翻的不是政，而是世界，颠倒世界，才能真正让人类走向文明。世界是什么？怎么推翻世界，靠的不是别人是自己，是每个人走向文明的心，在坚固的统治，在坏的政，都好推翻，革命也，难得是心的建设！,0,0
7442497244659843874,xw,2024-11-29 08:50:30,广东,"大道至简，你讲的太多，反而让人抓不住根本。
晏子失败的根本原因是“以德报怨、何以报德”。他施仁政（廉政），却不对以往横行霸道、偷奸耍滑的人进行有效的惩罚和钳制。只堵他们对下的渠道，而不堵他们向上的渠道，向下宣泄无门，自然就堵涝而泽了……正确的做法还是要各级各类、千人千面制定不同的管理措施，以疏导为主、治理为辅。",0,7
7442495786182738747,@修车零零漆,2024-11-29 08:44:49,广东,看看雍正皇帝被黑成什么样了，就因为老百姓好打击权贵,0,0
7442491123694125843,枕山栖兰,2024-11-29 08:26:45,山东,法治为公,0,0
7442370459934884619,魔域06版端游怀旧,2024-11-29 00:38:37,广东,缺少文明制度,0,0
7442290814409540371,Kim,2024-11-28 19:29:25,广西,说得好，说白了就是没有规矩不成方圆,0,0
7442277741339575092,无极,2024-11-28 18:38:44,江苏,权力没有关起来！,0,0
7442216414314955532,创顺修理（流动救援）,2024-11-28 14:40:46,河北,负能量爆棚[赞],0,0
7442208707498803979,最初的邂逅,2024-11-28 14:10:51,四川,沉默的大多数,0,0
7442206195564086027,朴净,2024-11-28 14:01:06,福建,背景音乐太大了，放小一点。,0,0
7442192985997689635,开司,2024-11-28 13:59:38,湖南,驾驭民众,0,0
7442205154520744744,年年岁岁花相似岁岁年年人不同,2024-11-28 13:57:02,山东,君主信息闭塞，权贵渔利。特务机构君主耳目也,0,0
7442190975567823667,用户9619951834797,2024-11-28 13:02:02,四川,三战开始,0,0
7442183716616061737,862122,2024-11-28 12:33:53,山西,这个故事很深奥 以我的认知理解不了 转发了,0,0
7442179546075857724,成真,2024-11-28 12:17:38,北京,媒体，没有代表民意的媒体。加上去，就可以解决晏子的后顾之忧了,0,0
7442175909673075492,北寞,2024-11-28 12:03:33,江苏,门阀和你仁义？,0,0
7442156377500746556,影子,2024-11-28 10:47:47,浙江,仁政和掌控是正反的两面 不可偏颇一方,0,0
7442155263349981971,平和淡然,2024-11-28 10:43:25,安徽,人性使然,0,0
7442144769197687612,历史的车轮过来咯过来咯,2024-11-28 10:02:43,广东,自古以来全都是仁政[白眼],0,0
7442106667075388212,南关豪横哥,2024-11-28 09:29:17,江苏,经典,0,0
7442108000318833458,家财万贯,2024-11-28 09:19:06,广东,可以，为什么不能太好,0,0
7442131346644206396,云淡风轻,2024-11-28 09:10:37,湖北,内法外儒,0,0
7442120635444380453,水清浅,2024-11-28 08:29:03,河北,人有私欲,0,0
7442102053575099175,小猴小马,2024-11-28 07:17:02,浙江,邪必胜正,0,0
7442099636339458876,钓鱼护不湿,2024-11-28 07:07:40,江苏,诅咒之地,0,0
7442002563035251494,人,2024-11-28 00:50:58,陕西,现在造谣的公知太多了,0,0
7442000357914100540,雨夜,2024-11-28 00:42:25,陕西,[666][666][666],0,0
7441999261724410674,泽麟,2024-11-28 00:38:10,贵州,道法自然亘古不变,0,0
7441996242936202021,浮生梦,2024-11-28 00:26:24,天津,这是社会永远逃不出的法则，无解[捂脸][捂脸],0,0
7441992086566208313,，,2024-11-28 00:10:16,上海,三邪二谗[捂脸],0,0
7441989841640964903,^ _ ^🐎,2024-11-28 00:01:37,广东,值得深思，………………………………,0,0
7441978752906986280,大米,2024-11-27 23:18:29,浙江,奸劫弑臣,0,0
7441978564789191435,鑫二帅,2024-11-27 23:17:48,北京,对少部分人的仁是对天下的不仁[捂脸],0,0
7441967963907113786,玩转AI创意,2024-11-27 22:36:34,上海,多么赤裸裸的实践写照[打脸]说明了什么[灵机一动]说明了人类历史以来统治者大都是又聋又瞎完全没有独立判断能力的人，同时也是被群臣利用的工具人罢了[捂脸]没什么特别之处[灵机一动],0,0
7441966566051250954,夜暗心明,2024-11-27 22:31:11,广东,因为人之初性本恶世人皆杜鹃,0,0
7441965538065154866,老虎与猫,2024-11-27 22:27:11,重庆,所谓人民、百姓都是自私趋利的，都在为自己的小日子而活，从上到下，都必须要靠严刑峻法来约束，不能有人或阶级可以置身于法律监督之外，否则他们必作恶！,0,0
7441958489938821914,巴士得-转载,2024-11-27 22:25:08,四川,规矩服务于制定阶层,0,0
7441963206861865737,郝立2314966747,2024-11-27 22:18:07,四川,所有制问题。,0,0
7441960371235422987,Qgd,2024-11-27 22:07:07,河南,2024,0,0
7441945669005132604,扛着地球跳舞,2024-11-27 21:10:03,山西,因为人性本恶,0,0
7441936901831246655,天下第6666帅,2024-11-27 21:00:17,北京,文景之治，说得对,0,0
7441942859887100683,路奇,2024-11-27 20:59:11,北京,因为没有仁人[看],0,0
7441942239355667250,骑驴找馬,2024-11-27 20:56:44,西藏,动权贵阶层的利益，能有好下场吗？,0,0
7441936583051772699,糊涂仙,2024-11-27 20:34:48,上海,根本问题还是权力的来源,0,0
7441935207027311394,张小坤,2024-11-27 20:29:29,河北,权利的来源只对权利负责,0,0
7441933748583236386,67,2024-11-27 20:23:49,重庆,所以我们要推动健康高质量发展,0,0
7441932258401452863,一瓢饮,2024-11-27 20:18:01,山西,关键是各个环节的平衡,0,0
7441932149479441192,德茶轩,2024-11-27 20:17:36,山东,慈不带兵义不养财,0,0
7441928440883954489,元时间,2024-11-27 20:03:11,北京,所以一切存在的都是合理的，一切都是最好的安排，是空即是色色即是空的释意，能够以自己的语言解释空即食色色即是空的人才是真正悟到了的人[爱心],0,0
7441922788631511846,邂逅温柔,2024-11-27 19:41:15,江苏,楚王好细腰，宫中多饿死,0,0
7441915927882859290,望咩啊,2024-11-27 19:14:39,江苏,众所周知，民在古代的含义是与现代不同的，仁也同理，时空不同含义也不尽同。,0,0
7441902682560840511,领头羊®,2024-11-27 19:05:57,江西,大合作有大成本。,0,0
7441911006987207460,，,2024-11-27 18:55:33,山西,所以上梁不正下梁歪,0,0
7441909501147955980,孤独的行者,2024-11-27 18:49:43,河北,国之难,0,0
7441907541632090938,栖霞苹果树,2024-11-27 18:42:06,山东,大国威武,0,0
7441904806481183546,有爱有生活,2024-11-27 18:31:30,山东,[比心][比心][比心],0,0
7441904286471176969,盐月之国的邓凯,2024-11-27 18:29:31,河南,[赞],0,0
7441899709914891020,西北有风,2024-11-27 18:11:44,黑龙江,透彻[赞],0,0
7441888725204370233,留得神华,2024-11-27 17:29:06,吉林,,0,0
7441875468804768538,道法自然【1981】,2024-11-27 17:14:04,山东,天地不仁以万物为刍狗，圣人不仁以百姓为刍狗,0,0
7441872386368520972,^¥^,2024-11-27 16:25:45,上海,哎，古代帝王大都是踏着兄弟姐妹的血腥上位的，所以很少会对百姓真的好，只会考虑怎么巩固自己的权利和统治。千百年来有多少帝王真的关心百姓，很少，他们只在乎他们手里的权利,0,0
7441869999016510242,佛陀,2024-11-27 16:16:26,陕西,太极,0,0
7441869118456185663,惊    蛰,2024-11-27 16:13:02,山西,[赞][赞][赞],0,0
7441863521640710966,我在这,2024-11-27 15:51:23,陕西,仁政为什么不是大王自己实施呢？这是什么道理？,0,1
7441850820117742374,同讲,2024-11-27 15:02:01,四川,饱暖思淫欲,0,0
7441850766833353508,重上井冈山.,2024-11-27 15:01:50,河北,需要一个好老师[流泪],0,0
7441843933087564571,逍遥漫剪,2024-11-27 14:35:19,河北,@carol [看],0,0
7441840642239906619,用户6226235787160,2024-11-27 14:22:32,新疆,王侯将相宁有种乎,0,0
7441834234622804745,笑草,2024-11-27 13:57:40,辽宁,“人性”,0,0
7441832492238193468,热心市民L先生,2024-11-27 13:50:55,湖南,人性决定的。人性复杂，发生的事就不会简单，所以没办法一概而论,0,0
7441822290234344230,挥着锄头的矿工,2024-11-27 13:11:17,湖北,因为百姓无权 也不能言 你对他们再好 对你个人没啥好处 [捂脸],0,0
7441821711802860298,草,2024-11-27 13:09:05,江苏,大赞,0,0
7441821186084766521,一般一般,2024-11-27 13:07:02,河北,问问人性是什么[感谢],0,0
7441820318246011658,缘起缘尽,2024-11-27 13:03:40,广东,森林里有老虎，鳄鱼，小鹿，兔子，老鼠，蚂蚁。接数量比较，蚂蚁最多。这就是生物链吧。[得意],0,0
7441818820380050239,寂灭之炎,2024-11-27 12:57:53,云南,"所以所谓的帝王灭族了,所以所谓的权贵该死了.",0,0
7441814886269977404,不记得这名字,2024-11-27 12:42:35,陕西,感觉在编故事啊,0,0
7441814517104214844,夜长、,2024-11-27 12:41:10,湖北,评论区，我只想说一句，没见过不代表存在。要不然也不会有那么多人想青史留名了,0,0
7441814202853851963,山人,2024-11-27 12:39:55,河北,这集太有意思。,0,0
7441813742641496892,chow,2024-11-27 12:38:07,湖南,存在此有理，任何事都要有个度，物极必反,0,0
7441812577976812297,谢、,2024-11-27 12:33:39,河南,百姓一人一票，,0,0
7441811874066924329,烟火四月天,2024-11-27 12:30:55,四川,仁政分利于天下，而社会管理回避不了权利相对集中，掌权不获利是违背人性的，他们要获利的数量就只能是把别人的拿过来才够，神性加身的人终是凤毛麟角的n次方,0,0
7441809314420884283,用户5290995426581,2024-11-27 12:20:55,江苏,[666][666][666],0,0
7441797516025496359,浪浪山,2024-11-27 12:13:02,四川,骚歌艳舞来钱快还多， 读书来钱慢而且还少。,0,0
7441807131311964988,不开森的喵,2024-11-27 12:12:29,江苏,"得民心者得天下✗
得民力者得天下✓",0,1
